0.2,0.27,0.21,0.082,0.094,0.087
0.179,0.248,0.183,0.082,0.094,0.087
0.164,0.229,0.178,0.074,0.086,0.081
0.154,0.213,0.173,0.068,0.08,0.076
0.169,0.169,0.169,0.169,0.169,0.169
0.164,0.164,0.164,0.164,0.164,0.164
0.159,0.159,0.159,0.159,0.159,0.159
0.154,0.154,0.154,0.154,0.154,0.154
0.15,0.15,0.15,0.15,0.15,0.15
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
0.145,0.145,0.145,0.145,0.145,0.145
