0.41,0.37,0.4,0.41,0.37,0.4
0.42,0.4,0.43,0.42,0.4,0.43
0.43,0.44,0.45,0.43,0.44,0.45
0.437,0.471,0.476,0.502,0.599,0.564
0.290930165,0.296853125,0.285612089,0.340735063,0.418428263,0.308743481
0.277421113,0.294770223,0.266721117,0.326704561,0.403129569,0.282903819
0.257240292,0.283151232,0.247407049,0.306943414,0.391529564,0.264238833
0.24090728,0.26519614,0.226749061,0.285112517,0.364958036,0.232327154
0.232585597,0.254005971,0.212112986,0.270365045,0.350551036,0.212822572
0.225559204,0.254154691,0.207067455,0.258274683,0.340138867,0.202942341
0.223746681,0.247839578,0.200709924,0.257636306,0.338340871,0.197655371
0.217736332,0.24400382,0.195573678,0.253616555,0.336521624,0.19284058
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
0.21166157,0.239915461,0.190571253,0.249111911,0.334531008,0.176570734
