0.180276641,0.298895974,0.317343993,0.155911932,0.04757146
0.203007519,0.304511278,0.289473684,0.156015038,0.046992481
0.225738397,0.310126582,0.261603376,0.156118143,0.046413502
0.237777778,0.295555556,0.26,0.155555556,0.051111111
0.298329356,0.276849642,0.200477327,0.159904535,0.064439141
0.290953545,0.290953545,0.193154034,0.156479218,0.068459658
0.286432161,0.306532663,0.188442211,0.150753769,0.067839196
0.270618557,0.327319588,0.180412371,0.146907216,0.074742268
0.261538462,0.346153846,0.182051282,0.138461538,0.071794872
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
0.246753247,0.358441558,0.184415584,0.135064935,0.075324675
