1.166986151,1.152237731,1.158063935,1.166986151,1.152237731,1.158063935
0.951668869,0.965871328,0.943455947,0.951668869,0.965871328,0.943455947
0.74252119,0.744321045,0.750352339,0.74252119,0.744321045,0.750352339
1.124877077,1.100652198,1.118197812,1.124877077,1.100652198,1.118197812
1.164190001,1.175374729,1.13901605,1.164190001,1.175374729,1.13901605
1.163587174,1.162555052,1.144130151,1.163587174,1.162555052,1.144130151
1.618079088,1.547389785,1.594604645,1.618079088,1.547389785,1.594604645
1.068354779,1.05863181,1.069657888,1.068354779,1.05863181,1.069657888
0.856026716,0.862317231,0.857908503,0.856026716,0.862317231,0.857908503
1.305061863,1.28486243,1.310040036,1.305061863,1.28486243,1.310040036
1.059128648,1.056158469,1.055514591,1.059128648,1.056158469,1.055514591
0.788771749,0.782794651,0.798628908,0.788771749,0.782794651,0.798628908
1.040910673,1.030917187,1.038409808,1.040910673,1.030917187,1.038409808
0.867411981,0.858939707,0.877364911,0.867411981,0.858939707,0.877364911
0.87415803,0.892678035,0.878709438,0.87415803,0.892678035,0.878709438
1.323760266,1.283906492,1.304719027,1.323760266,1.283906492,1.304719027
1.155689815,1.138842339,1.152555247,1.155689815,1.138842339,1.152555247
1.305740232,1.269166894,1.295476875,1.305740232,1.269166894,1.295476875
1.194303736,1.172775639,1.183837249,1.194303736,1.172775639,1.183837249
0.893372487,0.889054384,0.913024363,0.893372487,0.889054384,0.913024363
1.270517801,1.257890502,1.2487592,1.270517801,1.257890502,1.2487592
1.15787958,1.158848817,1.15101071,1.15787958,1.158848817,1.15101071
0.993717747,0.994666158,0.992504798,0.993717747,0.994666158,0.992504798
0.158694626,0.163554719,0.167902823,0.158694626,0.163554719,0.167902823
1.104419371,1.048483096,1.108355837,1.104419371,1.048483096,1.108355837
0.707202416,0.70241481,0.722164861,0.707202416,0.70241481,0.722164861
1.343592698,1.327001494,1.320437616,1.343592698,1.327001494,1.320437616
0.955489808,0.957096165,0.958213996,0.955489808,0.957096165,0.958213996
0.62296514,0.636391679,0.634604615,0.62296514,0.636391679,0.634604615
0.730791177,0.741452764,0.740550888,0.730791177,0.741452764,0.740550888
1.641069077,1.574409046,1.592649706,1.641069077,1.574409046,1.592649706
0.650713114,0.668141491,0.66765389,0.650713114,0.668141491,0.66765389
0.649791787,0.657845468,0.660890165,0.649791787,0.657845468,0.660890165
0.55461384,0.558335738,0.565856363,0.55461384,0.558335738,0.565856363
0.662804284,0.664393783,0.671266967,0.662804284,0.664393783,0.671266967
1.073645869,1.027381787,1.088990325,1.073645869,1.027381787,1.088990325
1.104437916,1.087637268,1.100960409,1.104437916,1.087637268,1.100960409
1.20756838,1.184742048,1.241644787,1.20756838,1.184742048,1.241644787
0.612405033,0.618914868,0.625135499,0.612405033,0.618914868,0.625135499
1.012478929,1.018573544,1.021670527,1.012478929,1.018573544,1.021670527
1.182268574,1.168217111,1.172857567,1.182268574,1.168217111,1.172857567
1.215666264,1.204022813,1.214894705,1.215666264,1.204022813,1.214894705
1.197103227,1.175798906,1.195544663,1.197103227,1.175798906,1.195544663
1.250608943,1.232201324,1.233885392,1.250608943,1.232201324,1.233885392
1.40780621,1.394160119,1.363915875,1.40780621,1.394160119,1.363915875
0.784739083,0.816099759,0.775115442,0.784739083,0.816099759,0.775115442
1.267789618,1.24123739,1.253776479,1.267789618,1.24123739,1.253776479
0.944933069,0.973055029,0.932021049,0.944933069,0.973055029,0.932021049
1.203693234,1.185803013,1.192410853,1.203693234,1.185803013,1.192410853
1.336299872,1.305809643,1.315501087,1.336299872,1.305809643,1.315501087
0.927676572,0.928827328,0.927428981,0.927676572,0.928827328,0.927428981
1.089646566,1.05636837,1.086297675,1.089646566,1.05636837,1.086297675
0.770132563,0.787751458,0.779077395,0.770132563,0.787751458,0.779077395
0.996028495,1.001298902,0.993817555,0.996028495,1.001298902,0.993817555
0.438315218,0.44387612,0.455198328,0.438315218,0.44387612,0.455198328
0.968063101,0.964077318,0.970100138,0.968063101,0.964077318,0.970100138
1.238625135,1.209026207,1.235287882,1.238625135,1.209026207,1.235287882
0.661776686,0.674259046,0.666916519,0.661776686,0.674259046,0.666916519
1.06450095,1.057716759,1.061530989,1.06450095,1.057716759,1.061530989
0.986533235,0.976328372,1.004264472,0.986533235,0.976328372,1.004264472
1.310918858,1.285055925,1.299914191,1.310918858,1.285055925,1.299914191
1.398878485,1.390743209,1.348172937,1.398878485,1.390743209,1.348172937
1.31414849,1.285898043,1.295046534,1.31414849,1.285898043,1.295046534
1.343688148,1.312438933,1.322313914,1.343688148,1.312438933,1.322313914
1.270506379,1.249534487,1.255984491,1.270506379,1.249534487,1.255984491
1.076102744,1.087342119,1.051013052,1.076102744,1.087342119,1.051013052
0.830362778,0.823921667,0.843524743,0.830362778,0.823921667,0.843524743
0.736153391,0.750772578,0.738425352,0.736153391,0.750772578,0.738425352
1.186564894,1.188183853,1.16747732,1.186564894,1.188183853,1.16747732
1.05520912,1.051714599,1.044604893,1.05520912,1.051714599,1.044604893
1.190561171,1.16105035,1.208655805,1.190561171,1.16105035,1.208655805
1.031193035,1.034932641,1.030435894,1.031193035,1.034932641,1.030435894
1.23499774,1.245088589,1.200309196,1.23499774,1.245088589,1.200309196
1.247234471,1.22350022,1.232507418,1.247234471,1.22350022,1.232507418
1.618639575,1.554975545,1.572520797,1.618639575,1.554975545,1.572520797
0.737996815,0.748422597,0.747591409,0.737996815,0.748422597,0.747591409
1.261532272,1.24567016,1.24018296,1.261532272,1.24567016,1.24018296
0.649522419,0.656924019,0.660619945,0.649522419,0.656924019,0.660619945
0.982291796,0.978739974,0.985403951,0.982291796,0.978739974,0.985403951
1.048930377,1.062930964,1.029157948,1.048930377,1.062930964,1.029157948
1.180830458,1.146589477,1.185129366,1.180830458,1.146589477,1.185129366
1.212186478,1.193262248,1.21200415,1.212186478,1.193262248,1.21200415
1.041524749,1.067764463,1.023903056,1.041524749,1.067764463,1.023903056
0.781276038,0.790152317,0.78977557,0.781276038,0.790152317,0.78977557
