 "Current-Month (Ticks)" "PLWH" "PLWH" "PLWH" "PLWH" "PLWH" "PLWH" "Total Links" "Num Links HETF-HETM" "Num Links HETF-MSM" "Num Links MSM-HETF" "Num Links MSM-MSM" "Total People Stage" "Total People Sex" "" "Total prevalence" "Total prevalence" "Total prevalence" "Total prevalence" "Total prevalence" "Total prevalence" "" "" "Diagnosed prevalence" "Diagnosed prevalence" "Diagnosed prevalence" "Diagnosed prevalence" "Diagnosed prevalence" "Diagnosed prevalence" "" "" "new infections by risk group" "new infections by risk group" "new infections by risk group" "new infections by risk group" "new infections by risk group" "new infections by risk group" "" "Annual incidence" "Annual incidence" "Annual incidence" "Annual incidence" "Annual incidence" "Annual incidence" "" "new diagnosis by risk group" "new diagnosis by risk group" "new diagnosis by risk group" "new diagnosis by risk group" "new diagnosis by risk group" "new diagnosis by risk group" "" "Annual diagnosis" "Annual diagnosis" "Annual diagnosis" "Annual diagnosis" "Annual diagnosis" "Annual diagnosis" "" "Annual incidence / total prevalence" "Annual incidence / total prevalence" "Annual incidence / total prevalence" "Annual incidence / total prevalence" "Annual incidence / total prevalence" "Annual incidence / total prevalence" "" "Annual diagnosis / diagnosed prevalence" "Annual diagnosis / diagnosed prevalence" "Annual diagnosis / diagnosed prevalence" "Annual diagnosis / diagnosed prevalence" "Annual diagnosis / diagnosed prevalence" "Annual diagnosis / diagnosed prevalence" "" "new infections" "" "" "Annual incidence by age group" "Annual incidence by age group" "Annual incidence by age group" "Annual incidence by age group" "Annual incidence by age group" "" "" "Annual diagnosis by age group" "Annual diagnosis by age group" "Annual diagnosis by age group" "Annual diagnosis by age group" "Annual diagnosis by age group" "" "" "Annual incidence / total prevalence in age group" "Annual incidence / total prevalence in age group" "Annual incidence / total prevalence in age group" "Annual incidence / total prevalence in age group" "Annual incidence / total prevalence in age group" "" "" "Annual diagnosis / diagnosed prevalence in age group" "Annual diagnosis / diagnosed prevalence in age group" "Annual diagnosis / diagnosed prevalence in age group" "Annual diagnosis / diagnosed prevalence in age group" "Annual diagnosis / diagnosed prevalence in age group" "" "" "Total prevalence by age group" "Total prevalence by age group" "Total prevalence by age group" "Total prevalence by age group" "Total prevalence by age group" "" "" "Diagnosed prevalence by age group" "Diagnosed prevalence by age group" "Diagnosed prevalence by age group" "Diagnosed prevalence by age group" "Diagnosed prevalence by age group" "" "Care continuum stage" "Care continuum stage" "Care continuum stage" "Care continuum stage" "Care continuum stage" "Care continuum stage"
 0 741 374 2102 0 0 0 8032 0 0 0 0 "" "" "" 0.2303388249922288 0.11625738265464719 0.6534037923531241 0 0 0 "" "" 0.2368951612903226 0.12231182795698925 0.6407930107526881 0 0 0 "" "" 751 374 2117 0 0 0 "" 0.23164713140037013 0.11536088834053054 0.6529919802590993 0 0 0 "" 705 364 1907 0 0 0 "" 0.2368951612903226 0.12231182795698925 0.6407930107526881 0 0 0 "" 1.0134952766531713 1 1.0071360608943862 0 0 0 "" 1 1 1 0 0 0 "" 3242 "" "" 0.05768044417026527 0.1727328809376928 0.3716841455891425 0.28038247995064774 0.1175200493522517 "" "" 0.8118279569892473 0.050067204301075266 0.07426075268817205 0.051075268817204304 0.012768817204301076 "" "" 1.25503355704698 1.1570247933884297 0.9975165562913907 0.9478623566214807 0.9136690647482014 "" "" 21.571428571428573 0.3449074074074074 0.1947136563876652 0.16870144284128746 0.09595959595959595 "" "" 0.04631644389182468 0.1504507304942493 0.3755051290021759 0.2981038234379857 0.12962387317376436 "" "" 0.03763440860215054 0.14516129032258066 0.38138440860215056 0.302755376344086 0.13306451612903225 "" 0.074914516630401 0 0.5355921666148585 0.158843643145788 0.038234379857009636 0.1924152937519428
 0 722 417 2046 0 0 0 7558 0 0 0 0 "" "" "" 0.22668759811616954 0.13092621664050236 0.6423861852433281 0 0 0 "" "" 0.23172785449646346 0.13674637925227348 0.631525766251263 0 0 0 "" "" 730 424 2062 0 0 0 "" 0.2269900497512438 0.1318407960199005 0.6411691542288557 0 0 0 "" 688 406 1875 0 0 0 "" 0.23172785449646346 0.13674637925227348 0.631525766251263 0 0 0 "" 1.0110803324099722 1.0167865707434052 1.007820136852395 0 0 0 "" 1 1 1 0 0 0 "" 3216 "" "" 0.05099502487562189 0.16884328358208955 0.35447761194029853 0.3062810945273632 0.11940298507462686 "" "" 0.8194678342876389 0.04580666891209161 0.06466823846412934 0.051532502526103065 0.018524755810037048 "" "" 1.1884057971014492 1.1431578947368422 1.0316742081447965 0.9462055715658021 0.9014084507042254 "" "" 24.08910891089109 0.31264367816091954 0.18285714285714286 0.15580448065173116 0.1371571072319202 "" "" 0.043328100470957615 0.14913657770800628 0.3469387755102041 0.32684458398744115 0.1337519623233909 "" "" 0.03401818794206803 0.14651397777029304 0.3536544291007073 0.3307510946446615 0.13506231054227014 "" 0.06781789638932496 0 0.5447409733124019 0.1588697017268446 0.03704866562009419 0.19152276295133439
 0 794 404 2160 0 0 0 8262 0 0 0 0 "" "" "" 0.2364502680166766 0.12030970815961882 0.6432400238237046 0 0 0 "" "" 0.24679270762997974 0.1262660364618501 0.6269412559081702 0 0 0 "" "" 805 407 2186 0 0 0 "" 0.23690406121247792 0.11977633902295468 0.6433195997645674 0 0 0 "" 731 374 1857 0 0 0 "" 0.24679270762997974 0.1262660364618501 0.6269412559081702 0 0 0 "" 1.013853904282116 1.0074257425742574 1.012037037037037 0 0 0 "" 1 1 1 0 0 0 "" 3398 "" "" 0.061506768687463215 0.17951736315479694 0.34873454973513834 0.2831077104178929 0.12713360800470866 "" "" 0.8190411883862255 0.05131667792032411 0.05638082376772451 0.050303848750844024 0.022957461174881837 "" "" 1.2294117647058824 1.1317254174397031 1.0304347826086957 0.939453125 0.9094736842105263 "" "" 20.913793103448278 0.3377777777777778 0.16073147256977863 0.1624863685932388 0.15454545454545454 "" "" 0.05062537224538416 0.16051220964860036 0.3424657534246575 0.3049434187016081 0.14145324597974984 "" "" 0.03916272788656313 0.15192437542201215 0.3507765023632681 0.3095881161377448 0.1485482781904119 "" 0.1179273377010125 0 0.4937462775461584 0.15872543180464563 0.05122096486003574 0.1783799880881477
 0 749 375 2152 0 0 0 8372 0 0 0 0 "" "" "" 0.22863247863247863 0.11446886446886446 0.6568986568986569 0 0 0 "" "" 0.23559150657229525 0.1220087630603303 0.6423997303673744 0 0 0 "" "" 765 377 2168 0 0 0 "" 0.2311178247734139 0.11389728096676738 0.6549848942598188 0 0 0 "" 699 362 1906 0 0 0 "" 0.23559150657229525 0.1220087630603303 0.6423997303673744 0 0 0 "" 1.0213618157543392 1.0053333333333334 1.0074349442379182 0 0 0 "" 1 1 1 0 0 0 "" 3310 "" "" 0.06012084592145015 0.17401812688821752 0.370392749244713 0.2791540785498489 0.1163141993957704 "" "" 0.8112571621166161 0.0502190765082575 0.07448601280754971 0.05123019885406134 0.012807549713515335 "" "" 1.236024844720497 1.158953722334004 1.0008163265306123 0.9506172839506173 0.9144893111638955 "" "" 21.491071428571427 0.3473193473193473 0.19522968197879859 0.16907675194660735 0.09620253164556962 "" "" 0.049145299145299144 0.1517094017094017 0.37393162393162394 0.2967032967032967 0.1285103785103785 "" "" 0.03774856757667678 0.14459049544994945 0.38153016514998317 0.30299966295921804 0.13313110886417256 "" 0.09432234432234432 0 0.5167887667887668 0.1581196581196581 0.050061050061050064 0.1807081807081807
 0 854 380 2239 0 0 0 9567 0 0 0 0 "" "" "" 0.24589691909012382 0.10941549093003167 0.6446875899798445 0 0 0 "" "" 0.25186188219363576 0.11949898442789438 0.6286391333784699 0 0 0 "" "" 865 386 2270 0 0 0 "" 0.24566884407838682 0.10962794660607782 0.6447032093155354 0 0 0 "" 744 353 1857 0 0 0 "" 0.25186188219363576 0.11949898442789438 0.6286391333784699 0 0 0 "" 1.0128805620608898 1.0157894736842106 1.0138454667262171 0 0 0 "" 1 1 1 0 0 0 "" 3521 "" "" 0.061630218687872766 0.16955410394774212 0.3592729338256177 0.290542459528543 0.11900028401022437 "" "" 0.8080568720379147 0.053825321597833445 0.07278266756939743 0.04807041299932295 0.017264725795531483 "" "" 1.2259887005649717 1.1138059701492538 1.0385878489326765 0.9578651685393258 0.8839662447257384 "" "" 22.5188679245283 0.38221153846153844 0.19888991674375578 0.1518716577540107 0.12259615384615384 "" "" 0.05096458393319896 0.15433342931183414 0.35070544198099624 0.3075151166138785 0.13648142816009215 "" "" 0.03588354773188896 0.14082599864590387 0.36594448205822616 0.3165199729180772 0.14082599864590387 "" 0.14943852577022748 0 0.46242441693060754 0.15865246184854592 0.04405413187446012 0.18543046357615894
 0 758 393 2125 0 0 0 8315 0 0 0 0 "" "" "" 0.2313797313797314 0.11996336996336997 0.6486568986568987 0 0 0 "" "" 0.23687752355316286 0.1275235531628533 0.6355989232839838 0 0 0 "" "" 766 396 2144 0 0 0 "" 0.23169993950393225 0.11978221415607986 0.6485178463399879 0 0 0 "" 704 379 1889 0 0 0 "" 0.23687752355316286 0.1275235531628533 0.6355989232839838 0 0 0 "" 1.0105540897097625 1.0076335877862594 1.0089411764705882 0 0 0 "" 1 1 1 0 0 0 "" 3306 "" "" 0.05837870538415003 0.16848154869933454 0.36358136721113127 0.28796128251663644 0.12159709618874773 "" "" 0.8183041722745625 0.048115746971736206 0.06628532974427995 0.052489905787348586 0.014804845222072678 "" "" 1.3129251700680271 1.1073558648111332 1.0195080576759965 0.9491525423728814 0.9054054054054054 "" "" 23.384615384615383 0.32574031890660593 0.18274582560296845 0.1652542372881356 0.10810810810810811 "" "" 0.04487179487179487 0.15354090354090355 0.3598901098901099 0.3061660561660562 0.13553113553113552 "" "" 0.034993270524899055 0.14771197846567968 0.3627187079407806 0.31763122476446837 0.13694481830417227 "" 0.0927960927960928 0 0.5192307692307693 0.15903540903540903 0.04792429792429793 0.181013431013431
 0 809 405 2212 0 0 0 8556 0 0 0 0 "" "" "" 0.23613543490951547 0.11821366024518389 0.6456509048453006 0 0 0 "" "" 0.24704291990537344 0.1260561000337952 0.6269009800608314 0 0 0 "" "" 820 409 2240 0 0 0 "" 0.2363793600461228 0.11790141251081003 0.6457192274430672 0 0 0 "" 731 373 1855 0 0 0 "" 0.24704291990537344 0.1260561000337952 0.6269009800608314 0 0 0 "" 1.0135970333745365 1.0098765432098766 1.0126582278481013 0 0 0 "" 1 1 1 0 0 0 "" 3469 "" "" 0.06255405015854713 0.18160853271836264 0.34563274718939174 0.2822138944940905 0.12799077543960796 "" "" 0.8188577222034471 0.05136870564379858 0.05643798580601555 0.05035484961135519 0.022980736735383575 "" "" 1.2191011235955056 1.1270125223613596 1.0336206896551725 0.9395393474088292 0.9117043121149897 "" "" 20.887931034482758 0.3377777777777778 0.16104146576663453 0.16266375545851527 0.15454545454545454 "" "" 0.05195563339171045 0.163164039696439 0.3385872737886748 0.30414477524810274 0.14214827787507298 "" "" 0.039202433254477864 0.15207840486650895 0.3504562352145995 0.30956404190604936 0.14869888475836432 "" 0.13631056625802684 0 0.475189725627554 0.1587857559836544 0.04757734967892586 0.18213660245183888
 0 735 421 2095 0 0 0 8150 0 0 0 0 "" "" "" 0.22608428175945863 0.12949861581051983 0.6444171024300215 0 0 0 "" "" 0.23162508428860418 0.1368846931894808 0.631490222521915 0 0 0 "" "" 744 428 2113 0 0 0 "" 0.2264840182648402 0.13028919330289193 0.6432267884322679 0 0 0 "" 687 406 1873 0 0 0 "" 0.23162508428860418 0.1368846931894808 0.631490222521915 0 0 0 "" 1.0122448979591836 1.0166270783847982 1.0085918854415274 0 0 0 "" 1 1 1 0 0 0 "" 3285 "" "" 0.05266362252663623 0.169558599695586 0.3531202435312024 0.3056316590563166 0.11902587519025876 "" "" 0.8192852326365475 0.045853000674308836 0.06473364801078894 0.05158462575859744 0.018543492919757248 "" "" 1.1849315068493151 1.136734693877551 1.0338680926916222 0.9471698113207547 0.9030023094688222 "" "" 24.059405940594058 0.31264367816091954 0.1833810888252149 0.15580448065173116 0.1371571072319202 "" "" 0.04490925868963396 0.15072285450630576 0.3451245770532144 0.32605352199323284 0.13318978775761303 "" "" 0.03405259608900876 0.1466621712744437 0.3530006743088335 0.3310856372218476 0.13519892110586648 "" 0.08766533374346355 0 0.5247616118117502 0.1584127960627499 0.048292832974469395 0.1808674254075669
 0 861 379 2284 0 0 0 9862 0 0 0 0 "" "" "" 0.24432463110102157 0.10754824063564132 0.6481271282633371 0 0 0 "" "" 0.25144018976618093 0.11928159945781092 0.6292782107760081 0 0 0 "" "" 875 386 2316 0 0 0 "" 0.2446183953033268 0.10791165781381046 0.6474699468828627 0 0 0 "" 742 352 1857 0 0 0 "" 0.25144018976618093 0.11928159945781092 0.6292782107760081 0 0 0 "" 1.016260162601626 1.0184696569920844 1.0140105078809107 0 0 0 "" 1 1 1 0 0 0 "" 3577 "" "" 0.06318143695834498 0.16969527537042214 0.3584008946044171 0.2896281800391389 0.11909421302767682 "" "" 0.8078617417824466 0.05388004066418163 0.07285665875974245 0.04811928159945781 0.017282277194171466 "" "" 1.2216216216216216 1.1117216117216118 1.0422764227642276 0.9574861367837338 0.8856548856548857 "" "" 22.49056603773585 0.38221153846153844 0.19907407407407407 0.15219721329046088 0.12259615384615384 "" "" 0.05249716231555051 0.15493757094211125 0.34903518728717364 0.30703745743473326 0.13649262202043133 "" "" 0.035920027109454425 0.14096916299559473 0.36597763470010164 0.3161640121992545 0.14096916299559473 "" 0.16259931895573213 0 0.4486379114642452 0.15805902383654938 0.04398410896708286 0.18671963677639047
 0 770 395 2181 0 0 0 8816 0 0 0 0 "" "" "" 0.2301255230125523 0.11805140466228332 0.6518230723251643 0 0 0 "" "" 0.23678006062647355 0.12731559447625462 0.6359043448972718 0 0 0 "" "" 779 399 2201 0 0 0 "" 0.23054158034921574 0.11808227286179343 0.6513761467889908 0 0 0 "" 703 378 1888 0 0 0 "" 0.23678006062647355 0.12731559447625462 0.6359043448972718 0 0 0 "" 1.0116883116883117 1.010126582278481 1.0091701054562128 0 0 0 "" 1 1 1 0 0 0 "" 3379 "" "" 0.06185261911808227 0.168984906777153 0.36342113051198577 0.28558745190884877 0.12015389168393016 "" "" 0.8181205793196362 0.04816436510609633 0.06635230717413271 0.05254294375210509 0.01481980464802964 "" "" 1.30625 1.1044487427466152 1.0182421227197347 0.9507389162561576 0.90625 "" "" 23.58252427184466 0.32574031890660593 0.1829155060352832 0.16542948038176034 0.10810810810810811 "" "" 0.04781829049611477 0.15451285116557084 0.36043036461446504 0.303347280334728 0.13389121338912133 "" "" 0.03469181542606938 0.1478612327382957 0.3627484001347255 0.3176153587066352 0.13708319299427416 "" 0.11267184698147041 0 0.49940227136879856 0.15869695158398087 0.04632396891811118 0.18290496114763896
 0 759 381 2204 0 0 0 8949 0 0 0 0 "" "" "" 0.22697368421052633 0.1139354066985646 0.6590909090909091 0 0 0 "" "" 0.23573117190138468 0.12191827085444107 0.6423505572441742 0 0 0 "" "" 776 384 2224 0 0 0 "" 0.2293144208037825 0.11347517730496454 0.6572104018912529 0 0 0 "" 698 361 1902 0 0 0 "" 0.23573117190138468 0.12191827085444107 0.6423505572441742 0 0 0 "" 1.0223978919631094 1.0078740157480315 1.0090744101633393 0 0 0 "" 1 1 1 0 0 0 "" 3384 "" "" 0.06294326241134751 0.17523640661938533 0.3684988179669031 0.2771867612293144 0.11613475177304965 "" "" 0.8112124282337049 0.05032083755488011 0.07463694697737251 0.050996285038838234 0.012833502195204323 "" "" 1.217142857142857 1.158203125 1.0016064257028112 0.9542217700915565 0.916083916083916 "" "" 21.446428571428573 0.3473193473193473 0.19574844995571303 0.16833890746934224 0.09644670050761421 "" "" 0.05233253588516747 0.15311004784688995 0.37230861244019137 0.29395933014354064 0.12828947368421054 "" "" 0.037825059101654845 0.14488348530901723 0.38129010469436003 0.3029381965552178 0.13306315433975008 "" 0.1145334928229665 0 0.4964114832535885 0.15879186602870812 0.049641148325358854 0.180622009569378
 0 813 411 2273 0 0 0 8999 0 0 0 0 "" "" "" 0.23248498713182728 0.11752931083786103 0.6499857020303117 0 0 0 "" "" 0.247289972899729 0.1263550135501355 0.6263550135501355 0 0 0 "" "" 825 415 2308 0 0 0 "" 0.23252536640360766 0.11696730552423901 0.6505073280721533 0 0 0 "" 730 373 1849 0 0 0 "" 0.247289972899729 0.1263550135501355 0.6263550135501355 0 0 0 "" 1.014760147601476 1.0097323600973236 1.0153981522217335 0 0 0 "" 1 1 1 0 0 0 "" 3548 "" "" 0.06397970687711386 0.1834836527621195 0.3458286358511838 0.27931228861330326 0.1273957158962796 "" "" 0.8187669376693767 0.051490514905149054 0.05623306233062331 0.05047425474254742 0.023035230352303523 "" "" 1.2074468085106382 1.1282495667244368 1.0354430379746835 0.9429115128449096 0.9112903225806451 "" "" 20.836206896551722 0.3392857142857143 0.1606969990319458 0.16266375545851527 0.1548974943052392 "" "" 0.05376036602802402 0.16499857020303116 0.338861881612811 0.30054332284815555 0.14183585930797826 "" "" 0.03929539295392954 0.15176151761517614 0.3499322493224932 0.31029810298102983 0.14871273712737126 "" 0.15584786960251645 0 0.45581927366313985 0.1589934229339434 0.04546754360880755 0.1838718901915928
 0 753 426 2159 0 0 0 8594 0 0 0 0 "" "" "" 0.225584182144997 0.12762133013780708 0.6467944877171959 0 0 0 "" "" 0.23178137651821862 0.1369770580296896 0.6312415654520918 0 0 0 "" "" 762 433 2179 0 0 0 "" 0.22584469472436278 0.12833432128037936 0.6458209839952579 0 0 0 "" 687 406 1871 0 0 0 "" 0.23178137651821862 0.1369770580296896 0.6312415654520918 0 0 0 "" 1.0119521912350598 1.016431924882629 1.0092635479388605 0 0 0 "" 1 1 1 0 0 0 "" 3374 "" "" 0.054534676941315946 0.17131001778304683 0.3509187907528156 0.30468286899822167 0.11855364552459988 "" "" 0.8195006747638327 0.04588394062078273 0.06477732793522267 0.05161943319838057 0.018218623481781375 "" "" 1.1719745222929936 1.1311154598825832 1.0331588132635252 0.9492151431209603 0.9070294784580499 "" "" 24.04950495049505 0.31264367816091954 0.1833810888252149 0.1559633027522936 0.135 "" "" 0.04703415218693829 0.15308568004793288 0.3433193529059317 0.3244457759137208 0.13211503894547633 "" "" 0.03407557354925776 0.14676113360323886 0.3532388663967611 0.3309716599190283 0.1349527665317139 "" 0.11204313960455363 0 0.49970041941282206 0.15877771120431397 0.04703415218693829 0.1824445775913721
 0 872 383 2341 0 0 0 10327 0 0 0 0 "" "" "" 0.2424916573971079 0.10650723025583982 0.6510011123470523 0 0 0 "" "" 0.25161290322580643 0.11918505942275043 0.6292020373514431 0 0 0 "" "" 887 391 2379 0 0 0 "" 0.2425485370522286 0.1069182389937107 0.6505332239540607 0 0 0 "" 741 351 1853 0 0 0 "" 0.25161290322580643 0.11918505942275043 0.6292020373514431 0 0 0 "" 1.0172018348623852 1.0208877284595301 1.0162323793250747 0 0 0 "" 1 1 1 0 0 0 "" 3657 "" "" 0.06508066721356302 0.17090511348099535 0.35712332512988787 0.28794093519278097 0.11894995898277276 "" "" 0.8078098471986418 0.05398981324278438 0.0730050933786078 0.048217317487266556 0.01697792869269949 "" "" 1.2205128205128206 1.1101243339253997 1.04396482813749 0.9590163934426229 0.8895705521472392 "" "" 22.443396226415093 0.38221153846153844 0.19981412639405205 0.15236051502145923 0.12048192771084337 "" "" 0.05422691879866518 0.15656284760845385 0.3478865406006674 0.3053392658509455 0.13598442714126807 "" "" 0.03599320882852292 0.14125636672325975 0.36536502546689303 0.31646859083191853 0.14091680814940577 "" 0.1810344827586207 0 0.4307563959955506 0.1593437152391546 0.03976640711902114 0.18909899888765294
 0 775 398 2230 0 0 0 9343 0 0 0 0 "" "" "" 0.227740229209521 0.11695562738759918 0.6553041434028798 0 0 0 "" "" 0.23668240053944706 0.12744436952124072 0.6358732299393122 0 0 0 "" "" 785 402 2252 0 0 0 "" 0.22826403024134923 0.11689444605990114 0.6548415236987496 0 0 0 "" 702 378 1886 0 0 0 "" 0.23668240053944706 0.12744436952124072 0.6358732299393122 0 0 0 "" 1.0129032258064516 1.0100502512562815 1.0098654708520178 0 0 0 "" 1 1 1 0 0 0 "" 3439 "" "" 0.0639720849084036 0.170689153823786 0.36202384414073857 0.28351264902587964 0.11980226810119221 "" "" 0.818273769386379 0.04787592717464599 0.06641942009440324 0.052596089008766014 0.014834794335805798 "" "" 1.286549707602339 1.1054613935969868 1.018821603927987 0.9512195121951219 0.9074889867841409 "" "" 23.563106796116504 0.32494279176201374 0.1829155060352832 0.16560509554140126 0.10810810810810811 "" "" 0.0502497796062298 0.1560387893035557 0.3590949162503673 0.30120481927710846 0.13341169556273877 "" "" 0.034726904922454484 0.1473364801078894 0.36311530681051923 0.31759946055293325 0.13722184760620365 "" 0.1284161034381428 0 0.48280928592418454 0.15868351454598884 0.043491037320011756 0.18660005877167204
 0 768 387 2272 0 0 0 9483 0 0 0 0 "" "" "" 0.22410271374379925 0.11292675809746133 0.6629705281587395 0 0 0 "" "" 0.23565158676569886 0.12187711006076975 0.6424713031735314 0 0 0 "" "" 785 390 2292 0 0 0 "" 0.22642053648687627 0.11248918373233342 0.6610902797807903 0 0 0 "" 698 361 1903 0 0 0 "" 0.23565158676569886 0.12187711006076975 0.6424713031735314 0 0 0 "" 1.0221354166666667 1.0077519379844961 1.0088028169014085 0 0 0 "" 1 1 1 0 0 0 "" 3467 "" "" 0.0654744736083069 0.1756561869051053 0.36631093164118833 0.27689645226420534 0.11566195558119412 "" "" 0.8112761647535449 0.050303848750844024 0.07461174881836596 0.05097906819716408 0.012829169480081027 "" "" 1.2010582010582012 1.1534090909090908 1.0031595576619274 0.9542743538767395 0.9155251141552512 "" "" 21.265486725663717 0.3473193473193473 0.19574844995571303 0.16833890746934224 0.09644670050761421 "" "" 0.05515027721038809 0.154070615698862 0.36941931718704407 0.29355121097169534 0.1278085789320105 "" "" 0.038149898717083054 0.14483457123565158 0.3811613774476705 0.3028359216745442 0.13301823092505063 "" 0.13568718996206594 0 0.4759264662970528 0.15873942223519114 0.0426028596440035 0.1870440618616866
 0 828 414 2346 0 0 0 9512 0 0 0 0 "" "" "" 0.23076923076923078 0.11538461538461539 0.6538461538461539 0 0 0 "" "" 0.24694708276797828 0.12652645861601086 0.6265264586160109 0 0 0 "" "" 842 418 2383 0 0 0 "" 0.2311281910513313 0.11474059840790557 0.6541312105407631 0 0 0 "" 728 373 1847 0 0 0 "" 0.24694708276797828 0.12652645861601086 0.6265264586160109 0 0 0 "" 1.0169082125603865 1.0096618357487923 1.015771526001705 0 0 0 "" 1 1 1 0 0 0 "" 3643 "" "" 0.06697776557782048 0.1850123524567664 0.34312379906670326 0.2794400219599231 0.1254460609387867 "" "" 0.8188602442333786 0.051560379918588875 0.056309362279511534 0.050203527815468114 0.023066485753052916 "" "" 1.196078431372549 1.1308724832214765 1.0313531353135315 0.9487418452935694 0.9085487077534792 "" "" 20.810344827586206 0.3400447427293065 0.1606969990319458 0.16210295728368018 0.1548974943052392 "" "" 0.056856187290969896 0.16610925306577481 0.3377926421404682 0.29905239687848384 0.14018952062430323 "" "" 0.03934871099050204 0.15162822252374492 0.3504070556309362 0.30970149253731344 0.14891451831750338 "" 0.17837235228539577 0 0.43868450390189523 0.1588628762541806 0.04013377926421405 0.18394648829431437
 0 762 430 2218 0 0 0 9150 0 0 0 0 "" "" "" 0.22346041055718474 0.12609970674486803 0.6504398826979472 0 0 0 "" "" 0.232016210739615 0.13677811550151975 0.6312056737588653 0 0 0 "" "" 772 438 2240 0 0 0 "" 0.22376811594202897 0.12695652173913044 0.6492753623188405 0 0 0 "" 687 405 1869 0 0 0 "" 0.232016210739615 0.13677811550151975 0.6312056737588653 0 0 0 "" 1.0131233595800524 1.0186046511627906 1.0099188458070334 0 0 0 "" 1 1 1 0 0 0 "" 3450 "" "" 0.05681159420289855 0.17159420289855074 0.3518840579710145 0.3020289855072464 0.11768115942028985 "" "" 0.8199932455251604 0.04593042890915231 0.06416751097602161 0.05167173252279635 0.0182370820668693 "" "" 1.180722891566265 1.1254752851711027 1.0340715502555367 0.9515981735159817 0.9042316258351893 "" "" 24.03960396039604 0.31264367816091954 0.18181818181818182 0.15612244897959185 0.135 "" "" 0.04868035190615836 0.15425219941348975 0.34428152492668623 0.32111436950146627 0.13167155425219942 "" "" 0.034110097939885176 0.1469098277608916 0.35292131036811886 0.3309692671394799 0.13508949679162446 "" 0.13167155425219942 0 0.4797653958944281 0.1592375366568915 0.045454545454545456 0.18387096774193548
 0 886 387 2403 0 0 0 10998 0 0 0 0 "" "" "" 0.2410228509249184 0.10527747551686616 0.6536996735582155 0 0 0 "" "" 0.2511058183055461 0.11942837699897925 0.6294658046954746 0 0 0 "" "" 904 395 2445 0 0 0 "" 0.24145299145299146 0.10550213675213675 0.6530448717948718 0 0 0 "" 738 351 1850 0 0 0 "" 0.2511058183055461 0.11942837699897925 0.6294658046954746 0 0 0 "" 1.020316027088036 1.020671834625323 1.017478152309613 0 0 0 "" 1 1 1 0 0 0 "" 3744 "" "" 0.06704059829059829 0.16960470085470086 0.35657051282051283 0.28739316239316237 0.11939102564102565 "" "" 0.8080979925144607 0.054100034025178635 0.07281388227288194 0.048315753657706705 0.01667233752977203 "" "" 1.21256038647343 1.1847014925373134 1.11996644295302 0.9324090121317158 0.7614991482112436 "" "" 22.40566037735849 0.41842105263157897 0.21638018200202225 0.14715025906735751 0.09819639278557114 "" "" 0.056311207834602826 0.1458106637649619 0.32426550598476606 0.31392818280739937 0.15968443960826986 "" "" 0.036066689350119085 0.1292956788023137 0.3365090166723375 0.32834297380061245 0.1697856413746172 "" 0.20048966267682264 0 0.4173014145810664 0.1558759521218716 0.036724700761697496 0.1896082698585419
 0 785 400 2288 0 0 0 9881 0 0 0 0 "" "" "" 0.22602936942124963 0.1151742009789807 0.6587964295997697 0 0 0 "" "" 0.2364066193853428 0.12732185072610605 0.6362715298885512 0 0 0 "" "" 797 405 2312 0 0 0 "" 0.22680705748434832 0.11525327262379055 0.6579396698918611 0 0 0 "" 700 377 1884 0 0 0 "" 0.2364066193853428 0.12732185072610605 0.6362715298885512 0 0 0 "" 1.0152866242038217 1.0125 1.0104895104895104 0 0 0 "" 1 1 1 0 0 0 "" 3514 "" "" 0.06630620375640296 0.172168468981218 0.36027319294251564 0.2811610700056915 0.12009106431417188 "" "" 0.817966903073286 0.04795677136102668 0.06653157716987504 0.05268490374873354 0.01485984464707869 "" "" 1.266304347826087 1.104014598540146 1.0217917675544794 0.9509143407122232 0.9114470842332614 "" "" 23.514563106796118 0.3256880733944954 0.18308550185873607 0.16595744680851063 0.10837438423645321 "" "" 0.052980132450331126 0.15778865534120357 0.35675208753239274 0.2991649870429024 0.13331413763317018 "" "" 0.034785545423843295 0.14724755150287064 0.3633907463694698 0.31746031746031744 0.13711583924349882 "" 0.1474229772530953 0 0.46415202994529225 0.15807659084365103 0.04463000287935502 0.1857183990786064
